,時間,本文
113,2023-02-03 23:55:57+09:00,"RT @HitUltra: ジャックの分身コントはカットかよ！？
#パイレーツオブカリビアン #パイレーツ・オブ・カリビアン #ワールドエンド #金曜ロードショー https://t.co/u800qWF6Ht"
114,2023-02-03 23:55:50+09:00,「フライング・ダッチマン号の船長は死者の魂をあの世に運ぶ仕事を務めないと怪物になる」という呪いを「見せたい相手にフラれたからもうどうにでもなれよ。死者も苦しめよ」って言って無視し幽霊船イカ襲撃者ライフを送ってた無敵の人デイヴィ・ジョーンズ。 #パイレーツオブカリビアン
115,2023-02-03 23:55:47+09:00,"RT @Nanashino_open: ワールドエンド、結局みんなの目的ってなんだったの？って人のためにまとめてみました、カットされたシーンもあったけど楽しかった！また放映お願いしたいです！(間違っているところや訂正はリプでバシッと教えてください)
#パイレーツオブカリビアン…"
116,2023-02-03 23:55:47+09:00,"そういや今日のパイレーツ・オブ・カリビアン…結構カットされたシーン多かったな……？

 #パイレーツオブカリビアン"
117,2023-02-03 23:55:46+09:00,"RT @opon_no_ko: 日テレさん…
なぜにここをカットした…
ベケット卿の美しい最後の死に様を…
これを見るために見ていたようなものなのに…笑
カットの判断をくだした人に
パイレーツ好きは激おこです( ･᷄ὢ･᷅ )
#パイレーツ・オブ・カリビアン
#パイレーツオブカ…"
118,2023-02-03 23:55:46+09:00,"RT @hiratapro: ★そのまた続き。
芝居の休演日、『ワールド・エンド』の収録為にとんぼ返り。
朝御飯は函館名物のイカ刺しでした。
胃袋に新鮮な🦑をたんまり詰め込んでいざ東京へ✈️

ジャックはタコの胃袋ん中だったけどね🐙

#金曜ロードショー　
#パイレーツオブカリ…"
119,2023-02-03 23:55:43+09:00,"RT @hiratapro: ★そのまた続き。
芝居の休演日、『ワールド・エンド』の収録為にとんぼ返り。
朝御飯は函館名物のイカ刺しでした。
胃袋に新鮮な🦑をたんまり詰め込んでいざ東京へ✈️

ジャックはタコの胃袋ん中だったけどね🐙

#金曜ロードショー　
#パイレーツオブカリ…"
120,2023-02-03 23:55:41+09:00,"#パイレーツ・オブ・カリビアン
#上海ディズニーリゾート 
日本もカリブの海賊やめて、パイレーツオブカリビアンにして欲しいーーー。早くきて欲しいなぁ。最高でしたよ！知らない人可哀想って思うくらい。"
121,2023-02-03 23:55:40+09:00,かなりカットされてたけどパイレーツオブカリビアンはやっぱりいいね～😊
122,2023-02-03 23:55:39+09:00,"RT @sayjoy_enjoy: ディヴィ・ジョーンズ
↓
カリプソと恋に落ちます
↓
きちんと仕事もしました
↓
でも気分屋のカリプソに振られます
↓
だからカリプソを人間に封じます
↓
失恋して仕事もやる気になりません
↓
タコの化け物になります
↓
死ぬ前の言葉がカリプ…"
123,2023-02-03 23:55:38+09:00,"パイレーツオブカリビアンを
見ながら7出品

外注さん、ありがとうございます😇

#BBSニュース"
124,2023-02-03 23:55:37+09:00,"RT @sabfeua: 『パイレーツ・オブ・カリビアン/デッドマンズ・チェスト』

バルボッサが階段から降りてくるラストシーンは、出演者全員がバルボッサが登場してくるということを知らされていなかったため、このシーンでは役者たちが驚いている本当のリアクションを楽しむことができま…"
125,2023-02-03 23:55:36+09:00,"パイレーツオブカリビアンのカットえぐすぎてきもすぎて腹立つ
これなら放送するなや？？
やるなら昔みたいに前編、後編で放送しろ？？"
126,2023-02-03 23:55:36+09:00,パイレーツオブカリビアン🏴‍☠️が好きでＤＶＤを持っているが、先月と今月にわたって３作金ローでやっていたので見ましたがやはりディズニー映画で1番好きです。いつか、キャプテンジャックスパロウのコスプレをしてみたいと改めて思いました！
127,2023-02-03 23:55:35+09:00,"#パイレーツオブカリビアン
#金曜ロードショー 

あぁ…(￣▽￣;)
10年後のウィルとエリザベス
再会シーンカットか
😭"
128,2023-02-03 23:55:30+09:00,"RT @garren_kumiai: ・ジャックが墓場で精神分裂してるシーン
・スワン総督の霊がボートに乗ってるシーン
・ベケット卿のスローモーション（重要）
・エンディング
・エリザベスと息子がウィルを迎えるシーン
仕方ないにしろ味わい深いシーンの数々がカットされてて悲しいね…"
129,2023-02-03 23:55:29+09:00,"RT @HitUltra: やっぱり金ローの事だから編集が甘いんだよな…
10年後にウィルとエリザベスとその息子が会うシーンなかったか…

多分、５作目の地上波初放送の可能性は低いかな…
(なお、可能性は０と言いきれない)
#パイレーツオブカリビアン #パイレーツ・オブ・カリビ…"
130,2023-02-03 23:55:28+09:00,"やっぱ改めて見ると、ほんとにまんまなシーンは原作まんまで作ってんだな。こういうとこ見ると、マジで製作者には脱帽するわ

キングダムハーツ3 パイレーツオブカリビアン 全ムービー集 https://t.co/3UpYLHJN3E @YouTubeより"
131,2023-02-03 23:55:28+09:00,"RT @opon_no_ko: 日テレさん…
なぜにここをカットした…
ベケット卿の美しい最後の死に様を…
これを見るために見ていたようなものなのに…笑
カットの判断をくだした人に
パイレーツ好きは激おこです( ･᷄ὢ･᷅ )
#パイレーツ・オブ・カリビアン
#パイレーツオブカ…"
132,2023-02-03 23:55:27+09:00,"https://t.co/iRXgA6HBRo
やっぱりパイレーツは永遠の名作…"
133,2023-02-03 23:55:24+09:00,"RT @sayjoy_enjoy: 視聴者の大半がウィルでもエリザベスでもなく結婚の立ち会いをするバルボッサに心を持っていかれるというね

#パイレーツオブカリビアン
＃金曜ロードショー https://t.co/dbb91CwmPc"
134,2023-02-03 23:55:20+09:00,"RT @sayjoy_enjoy: 視聴者の大半がウィルでもエリザベスでもなく結婚の立ち会いをするバルボッサに心を持っていかれるというね

#パイレーツオブカリビアン
＃金曜ロードショー https://t.co/dbb91CwmPc"
135,2023-02-03 23:55:17+09:00,"RT @U3yoshinani: エリザベス、これからどうやって過ごすの？？

#金ロー
#金曜ロードショー
#パイレーツ・オブ・カリビアン
#パイレーツオブカリビアン"
136,2023-02-03 23:55:17+09:00,RT @xudu0: パイレーツオブカリビアンのタコピーが泣いちゃうとこ可愛いよね（すべてにおいて心無い発言）
137,2023-02-03 23:55:17+09:00,"RT @oOmafuyuOo: 何度見てもこのシーン好き
バルボッサ最高すぎる😂

#パイレーツオブカリビアン https://t.co/ZJGc2JM2K6"
138,2023-02-03 23:55:16+09:00,"パイレーツオブカリビアン最後まで見てしまった　オーランドブルームが好きでな…
3作目まではめっちゃみた…と思ったけどだいぶ忘れてるなぁ"
139,2023-02-03 23:55:14+09:00,"RT @sayjoy_enjoy: ディヴィ・ジョーンズ
↓
カリプソと恋に落ちます
↓
きちんと仕事もしました
↓
でも気分屋のカリプソに振られます
↓
だからカリプソを人間に封じます
↓
失恋して仕事もやる気になりません
↓
タコの化け物になります
↓
死ぬ前の言葉がカリプ…"
140,2023-02-03 23:55:12+09:00,"RT @opon_no_ko: 日テレさん…
なぜにここをカットした…
ベケット卿の美しい最後の死に様を…
これを見るために見ていたようなものなのに…笑
カットの判断をくだした人に
パイレーツ好きは激おこです( ･᷄ὢ･᷅ )
#パイレーツ・オブ・カリビアン
#パイレーツオブカ…"
141,2023-02-03 23:55:08+09:00,パイレーツオブカリビアン、前テレビで見た時より編集おかしくなってる気がするねえ
142,2023-02-03 23:55:08+09:00,"RT @kinro_ntv: ｢パイレーツ･オブ･カリビアン/ワールド･エンド｣
⚔️今夜9時⚔️

鬼は出ませんが
海賊がたくさん出ます🏴‍☠️

#節分の日
#パイレーツオブカリビアン https://t.co/JDl082IBdM"
143,2023-02-03 23:55:07+09:00,"RT @hiratapro: ★独りゆっくり円盤を観るのもいいけど、公式さんの蘊蓄を読みながらみんなと一緒に観るパイレーツはやっぱ楽しいね～💃

収録の記憶も色々甦ったし、ジャックはいつまでも大事なキャラクターです。

3週に渡ってお付き合いありがとうございました。

#金曜ロ…"
144,2023-02-03 23:55:07+09:00,@puni_901 パイレーツオブカリビアンで一番好きなのバルボッサなので🥹ジャックと何回も裏切り裏切られしてお互い手の内わかりあってるのも良きです……
145,2023-02-03 23:55:05+09:00,"RT @mhhodmZS8x2pw7p: #金曜ロードショー
#パイレーツオブカリビアン 
#ボヘミアン・ラプソディ
#トム・ホランダー
みんな嫌いな(多分)ベケット卿だが、『ボヘミアン・ラプソディ』では頼りになるみんな大好き(多分)ジム・ビーチである。 https://t.c…"
146,2023-02-03 23:55:03+09:00,"式を執り行うバルボッサだいすきw
 #パイレーツオブカリビアン"
147,2023-02-03 23:55:03+09:00,"なんだかんだ
結婚の義をやってくれる
キャプテン・バルボッサ
好き

#パイレーツオブカリビアン 
#ワールドエンド"
148,2023-02-03 23:55:00+09:00,RT @Gemararara: 既出も既出だろうけどパイレーツオブカリビアンで一番イケメンなのはスパロウでもウィルターナーでもなくただの雑魚海賊ラゲッティ(の中の人)だから https://t.co/mS1B447QnF
149,2023-02-03 23:55:00+09:00,"RT @mhhodmZS8x2pw7p: #金曜ロードショー 
#パイレーツオブカリビアン 
#シーンカット
かなりカットされたな。
しゃーないと言えばしゃーないか。
日曜洋画劇場でやった時は2週連続で放送する程、この映画は長いのよ。
一夜でやるには https://t.co/…"
150,2023-02-03 23:54:56+09:00,"RT @sabfeua: 『パイレーツ・オブ・カリビアン/デッドマンズ・チェスト』

バルボッサが階段から降りてくるラストシーンは、出演者全員がバルボッサが登場してくるということを知らされていなかったため、このシーンでは役者たちが驚いている本当のリアクションを楽しむことができま…"
151,2023-02-03 23:54:55+09:00,"RT @opon_no_ko: 日テレさん…
なぜにここをカットした…
ベケット卿の美しい最後の死に様を…
これを見るために見ていたようなものなのに…笑
カットの判断をくだした人に
パイレーツ好きは激おこです( ･᷄ὢ･᷅ )
#パイレーツ・オブ・カリビアン
#パイレーツオブカ…"
