,時間,本文
117,2023-01-13 23:55:16+09:00,"RT @nagi0467: 釧路根室地区の湿原には本当に「思い出のマーニー」みたいな世界が広がってる
道東においでよ🙌
#思い出のマーニー https://t.co/jBEw8zsRyk"
118,2023-01-13 23:55:10+09:00,「ふとっちょぶた」「タイタニック」「イマジナリーフレンド」 思い出のマーニー 話 実況まとめ https://t.co/SjVfYya0gh 参加者2667人 平均233ツイート/分 #思い出のマーニー #アニメレーダー
119,2023-01-13 23:55:10+09:00,"[マーニー]に関する関連ニュース！

===
映画『思い出のマーニー』声優・キャスト・登場人物一覧 - ORICON NEWS
https://t.co/yJcBaKmUCC"
120,2023-01-13 23:55:09+09:00,サウナで15分くらいを3回に分けてみた思い出のマーニーの続きが気になるんだけど誰か教えてくれ
121,2023-01-13 23:55:05+09:00,RT @study666i: 思い出のマーニーじゃない https://t.co/5aeOdn0ckB
122,2023-01-13 23:55:04+09:00,RT @rinpa1059: 思い出のマーニーは百合だと思ってるけど、サイロのシーンでは何ぃーっ！？今まで見ていた百合アニメは！？って叫びながら失禁しちゃうよ
123,2023-01-13 23:55:02+09:00,"RT @Taylor143always: 『思い出のマーニー』のヒロインは信子

杏奈から「太っちょ豚！」と暴言を吐かれても怒らず両成敗となるように冷静に立ち回るぐう聖っぷり

強がってたけど本当は悲しくて耐えきれず母親に泣きついて甘えるという萌えムーブまでかましてて可愛すぎる…"
124,2023-01-13 23:55:01+09:00,思い出のマーニー忘れてた🥺
125,2023-01-13 23:54:58+09:00,"思い出のマーニー、初めて見た🥺

自分は何者なのか、愛ってなんなのか、見えなくなることあるよね。"
126,2023-01-13 23:54:57+09:00,"思い出のマーニー
良かったです"
127,2023-01-13 23:54:54+09:00,"RT @MaroYonebayashi: 以上、質問コーナーでした！
今日いただいた質問は行方がわからなくなって抜けてるかもしれません。
「思い出のマーニー」は2度3度観ても楽しめるように作ってありますので、また観てください！ https://t.co/g1ozOVAzZT"
128,2023-01-13 23:54:53+09:00,"RT @kinro_ntv: 宮﨑駿監督は、映画を最後まで観ないで10分ぐらいで出て行ってしまうことが多いそうなのですが、西村義明プロデューサーによると『思い出のマーニー』は最後まで観て「麻呂（米林監督）はよく頑張った」と褒めていたそうです😊。👉続く
#金曜ロードショー #思い…"
129,2023-01-13 23:54:51+09:00,"RT @Taylor143always: 『思い出のマーニー』のヒロインは信子

杏奈から「太っちょ豚！」と暴言を吐かれても怒らず両成敗となるように冷静に立ち回るぐう聖っぷり

強がってたけど本当は悲しくて耐えきれず母親に泣きついて甘えるという萌えムーブまでかましてて可愛すぎる…"
130,2023-01-13 23:54:49+09:00,"RT @MaroYonebayashi: 以上、質問コーナーでした！
今日いただいた質問は行方がわからなくなって抜けてるかもしれません。
「思い出のマーニー」は2度3度観ても楽しめるように作ってありますので、また観てください！ https://t.co/g1ozOVAzZT"
131,2023-01-13 23:54:49+09:00,「思い出のマーニー」、ちゃんと見て、こういう話だったんだ！？普通によい話だし、最後の30分ぐらいからの伏線回収が、、、
132,2023-01-13 23:54:48+09:00,思い出のマーニーはマーニーの正体が誰か分かった瞬間に鳥肌ヤバかった記憶がある。
133,2023-01-13 23:54:47+09:00,RT @mokkoritintin: 思い出のマーニーというタイトルが「マーニーは思い出に関わる怪異である」という伏線になっていたというわけね……
134,2023-01-13 23:54:43+09:00,"思い出のマーニー初視聴
ジブリのきらら枠か"
135,2023-01-13 23:54:43+09:00,"思い出のマーニー、大好きなんだけど

もしこの話の中に連続殺人事件を絡ませたら
その時点で横溝正史の世界観になっちゃうな…
#思い出のマーニー"
136,2023-01-13 23:54:42+09:00,"金ローで思い出のマーニーしてたから久々に見てたらお絵描き進まんかったわ_(:3 」∠)_

土曜はお絵描きに集中するか( ˘ω˘ )ｽﾔｧ"
137,2023-01-13 23:54:42+09:00,思い出のマーニー観たら許すって難しいけど許すって愛だなって思うんだよね
138,2023-01-13 23:54:40+09:00,"RT @nejiko: 娘「今週の金ローなに？」
私「思い出のマーニー」
夫「それどんなんだっけ」
世界認識が雑な私「ジブリの百合みてえな話」
娘「百合って女同士でやってるやつ？」
何もかも雑な私「そうだよ。いや、やってはないわ」"
139,2023-01-13 23:54:38+09:00,"RT @Taylor143always: 『思い出のマーニー』のヒロインは信子

杏奈から「太っちょ豚！」と暴言を吐かれても怒らず両成敗となるように冷静に立ち回るぐう聖っぷり

強がってたけど本当は悲しくて耐えきれず母親に泣きついて甘えるという萌えムーブまでかましてて可愛すぎる…"
140,2023-01-13 23:54:35+09:00,"RT @kaedekatie: 今テレビで「思い出のマーニー」やってる！
主題歌の「Fine On The Outside」をギター弾き語りでカバーしています。ぜひ聴いてみてください🌼

#思い出のマーニー
#WhenMarnieWasThere
#ギター弾き語り https:…"
141,2023-01-13 23:54:31+09:00,思い出のマーニーいっちゃんすき
142,2023-01-13 23:54:27+09:00,RT @m0m0_0ssrr_: 思い出のマーニー、真っ先に思い出すのは「まだマーニーあう！まだまだマーニーあう！」の広告なんだよな。 https://t.co/8yNjbHndm0
143,2023-01-13 23:54:24+09:00,思い出のマーニー、エミリ視点ではマーニーの事が大嫌いなはずなのに、子供にannaという英語名を付けてる理由がわからなすぎる
144,2023-01-13 23:54:22+09:00,思い出のマーニー普通に感動したんだけど、そんなにダメな作品なのかしら
145,2023-01-13 23:54:21+09:00,家帰ったら思い出のマーニーの録画見よう
146,2023-01-13 23:54:21+09:00,"思い出のマーニー
親子関係と向き合った今と
初めて見たときとは
印象が変わってるけど
やっぱり好きだなー

絵が綺麗。
静かに進んでいく感じが好き。

綺麗なものや美談だけじゃなくて、
人の未熟さがたくさん見え隠れしてるし
見る人、自分の心理状態によって
受け取り方どんどん変わりそう。"
147,2023-01-13 23:54:21+09:00,RT @m0m0_0ssrr_: 思い出のマーニー、真っ先に思い出すのは「まだマーニーあう！まだまだマーニーあう！」の広告なんだよな。 https://t.co/8yNjbHndm0
148,2023-01-13 23:54:20+09:00,"RT @kinro_ntv: 宮﨑駿監督は、映画を最後まで観ないで10分ぐらいで出て行ってしまうことが多いそうなのですが、西村義明プロデューサーによると『思い出のマーニー』は最後まで観て「麻呂（米林監督）はよく頑張った」と褒めていたそうです😊。👉続く
#金曜ロードショー #思い…"
149,2023-01-13 23:54:19+09:00,"RT @MaroYonebayashi: 以上、質問コーナーでした！
今日いただいた質問は行方がわからなくなって抜けてるかもしれません。
「思い出のマーニー」は2度3度観ても楽しめるように作ってありますので、また観てください！ https://t.co/g1ozOVAzZT"
150,2023-01-13 23:54:17+09:00,"思い出のマーニーやってたからクッションとブランケット持ってきて、コタツにもぐって見た。
なんだか癒された。"
151,2023-01-13 23:54:16+09:00,"思い出のマーニー…素晴らしい作品でした。
この歳になるまで見ないで正解だったかもしれん
エンディングを最後まで流さない金ローを私は許さない"
152,2023-01-13 23:54:09+09:00,終わってから数分経つけど、思い出のマーニーやっぱ観ちゃうね！😭😭
153,2023-01-13 23:54:07+09:00,思い出のマーニー、屋敷のモデルがタリアセンらしいけれど、内装、旧古賀庭園だよなあ…。
154,2023-01-13 23:54:07+09:00,"本日は金曜ロードショーで思い出のマーニーやってたみたいですね！
本日、専務が隣店に来られ、ついでにマイナンバーカード作成していきました！
携帯ショップでマイナンバーカードが簡単にできるので、是非お気軽にどうぞ！

#思い出のマーニー #金曜ロードショー #マイナンバーカード"
155,2023-01-13 23:54:06+09:00,"思い出のマーニーのジブリの壁窓あるかと思って、めちゃくちゃ楽しみにしてたのに、無いのかな(´；ω；｀)
絶対絶景なのに、、、、
#思い出のマーニー"
156,2023-01-13 23:54:04+09:00,"うちらは思い出のマーニーじゃなくて
思い出の丸源なんだよなぁ
潰れちゃったけど"
157,2023-01-13 23:54:01+09:00,"思い出のマーニーやっとんか
見たことないや"
158,2023-01-13 23:53:59+09:00,思い出のマーニー見たことないのひた隠しにしてる
159,2023-01-13 23:53:57+09:00,"💿 思い出のマーニー [DVD]

✅今なら31%オフ

🟥5170円→3580円

ここから買えます▶︎▶︎ https://t.co/ZCk9n2gnEv

🚨残り1点のみ🚨

#思い出のマーニー 
#金曜ロードショー"
160,2023-01-13 23:53:47+09:00,ええ思い出のマーニー見るの忘れてたああ
161,2023-01-13 23:53:40+09:00,"宮崎駿じゃないし…と、期待もせず何となく観ていた 思い出のマーニー

初めて観たけど、とても良い映画だった✨ジブリのアニメーターが描く風景は手書きの温もりが感じられ、優しくて本当に綺麗で観ていて癒される。

亡くなってしまったお爺ちゃんやお婆ちゃんに俺も会いたいな。

#思い出のマーニー"
162,2023-01-13 23:53:38+09:00,RT @m0m0_0ssrr_: 思い出のマーニー、真っ先に思い出すのは「まだマーニーあう！まだまだマーニーあう！」の広告なんだよな。 https://t.co/8yNjbHndm0
163,2023-01-13 23:53:35+09:00,RT @mokkoritintin: もしかして思い出のマーニーって百合映画なんじゃねえか？(IQ50000000000000000000000000000000000)
164,2023-01-13 23:53:31+09:00,"RT @MaroYonebayashi: 以上、質問コーナーでした！
今日いただいた質問は行方がわからなくなって抜けてるかもしれません。
「思い出のマーニー」は2度3度観ても楽しめるように作ってありますので、また観てください！ https://t.co/g1ozOVAzZT"
165,2023-01-13 23:53:30+09:00,"二週連続✨『思い出のマーニー』にTEAM NACS再集結！『ハウルの動く城』に続き(シネマトゥデイ)
#Yahooニュース
https://t.co/TlajzJ92qF"
166,2023-01-13 23:53:29+09:00,"思い出のマーニー初めて観た！予想していたのに、鳥肌たった～(இдஇ; )
#思い出のマーニー"
167,2023-01-13 23:53:24+09:00,『思い出のマーニー』好きなんだよね。なのに今日は見損ねた。
168,2023-01-13 23:53:19+09:00,"RT @MaroYonebayashi: 以上、質問コーナーでした！
今日いただいた質問は行方がわからなくなって抜けてるかもしれません。
「思い出のマーニー」は2度3度観ても楽しめるように作ってありますので、また観てください！ https://t.co/g1ozOVAzZT"
169,2023-01-13 23:53:19+09:00,"RT @Taylor143always: 『思い出のマーニー』のヒロインは信子

杏奈から「太っちょ豚！」と暴言を吐かれても怒らず両成敗となるように冷静に立ち回るぐう聖っぷり

強がってたけど本当は悲しくて耐えきれず母親に泣きついて甘えるという萌えムーブまでかましてて可愛すぎる…"
